Options:
Model:                           MultiState
Tree File Name:                  data/jan_nat_species_11-07-25.tre
Data File Name:                  data/jan_nat_species_11-07-25.txt
Log File Name:                   data/jan_nat_species_11-07-25.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            152725646
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_nat_species_11-07-25.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2990
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
125000	-1054.177176	1	0.000362	0.000152	0.000080	0.026027	0.007633	0.000236	0.005213	0.017371	0.005695	0.004096	0.003440	0.000253	0.004970	0.431514	0.558234	0.005282	
126000	-1045.120300	1	0.000234	0.000208	0.000028	0.027938	0.004596	0.000415	0.001564	0.019068	0.006114	0.006531	0.001242	0.001112	0.005016	0.248974	0.740975	0.005036	
127000	-1046.890390	1	0.000033	0.000149	0.000025	0.027764	0.002643	0.000283	0.000587	0.017387	0.003791	0.005288	0.002959	0.001213	0.001479	0.074773	0.917792	0.005956	
128000	-1048.154497	1	0.000250	0.000228	0.000011	0.024412	0.000921	0.001987	0.000894	0.015697	0.004115	0.007104	0.000322	0.002485	0.013222	0.102534	0.870951	0.013293	
129000	-1057.318993	1	0.000524	0.000198	0.000040	0.033096	0.003263	0.000631	0.002470	0.019134	0.002732	0.006857	0.000599	0.001107	0.004137	0.072178	0.919211	0.004474	
130000	-1046.725426	1	0.000199	0.000143	0.000015	0.025211	0.004516	0.000883	0.003061	0.018823	0.004866	0.003884	0.001812	0.001282	0.002447	0.241320	0.751769	0.004464	
131000	-1046.277013	1	0.000076	0.000357	0.000019	0.021672	0.001908	0.001540	0.004206	0.016228	0.003825	0.006055	0.001180	0.001982	0.011088	0.128118	0.851906	0.008888	
132000	-1051.552010	1	0.000225	0.000280	0.000037	0.026516	0.000778	0.003592	0.003229	0.016259	0.002880	0.004934	0.000512	0.002507	0.019171	0.051390	0.920013	0.009426	
133000	-1045.585049	1	0.000099	0.000238	0.000044	0.022399	0.002177	0.002412	0.006210	0.015334	0.003036	0.005663	0.001566	0.002675	0.003767	0.097520	0.886496	0.012217	
134000	-1048.494763	1	0.000090	0.000099	0.000032	0.028105	0.004459	0.000799	0.003158	0.021119	0.004935	0.006776	0.001372	0.003217	0.000845	0.077889	0.904910	0.016356	
135000	-1044.686017	1	0.000268	0.000155	0.000009	0.028283	0.002963	0.001319	0.001523	0.017935	0.004450	0.004792	0.001948	0.001259	0.003865	0.132524	0.858414	0.005197	
136000	-1046.231977	1	0.000167	0.000271	0.000014	0.024617	0.002152	0.002133	0.002649	0.020261	0.003026	0.007321	0.000520	0.002123	0.005544	0.085474	0.898164	0.010818	
137000	-1043.746648	1	0.000096	0.000239	0.000009	0.025748	0.002324	0.001322	0.002349	0.017789	0.003722	0.004930	0.000998	0.002166	0.004476	0.105086	0.882644	0.007795	
138000	-1047.426619	1	0.000170	0.000151	0.000062	0.024708	0.005141	0.002066	0.000742	0.023562	0.003337	0.004034	0.002270	0.002841	0.002612	0.257294	0.729596	0.010498	
139000	-1053.576248	1	0.000144	0.000299	0.000040	0.020883	0.003267	0.003569	0.005886	0.015569	0.002329	0.007059	0.003489	0.001999	0.006987	0.224532	0.749060	0.019421	
140000	-1047.643677	1	0.000044	0.000272	0.000023	0.023768	0.002942	0.001377	0.001121	0.017084	0.004453	0.003459	0.003024	0.001451	0.008165	0.298297	0.686930	0.006607	
141000	-1048.217386	1	0.000233	0.000211	0.000001	0.025396	0.005199	0.002005	0.000221	0.018945	0.006537	0.007774	0.002192	0.002315	0.007201	0.376538	0.600561	0.015700	
142000	-1049.829649	1	0.000228	0.000193	0.000039	0.028805	0.005960	0.003325	0.000104	0.026088	0.003089	0.005840	0.003492	0.001841	0.003768	0.185152	0.799582	0.011498	
143000	-1048.623944	1	0.000191	0.000269	0.000033	0.031709	0.007062	0.000564	0.000844	0.026437	0.005003	0.004744	0.002334	0.002170	0.004354	0.180202	0.806343	0.009101	
144000	-1048.605645	1	0.000248	0.000087	0.000018	0.023363	0.006045	0.000462	0.002099	0.020074	0.005530	0.006763	0.003337	0.000811	0.001433	0.297126	0.694142	0.007298	
145000	-1046.076653	1	0.000087	0.000115	0.000031	0.025204	0.004370	0.000179	0.000370	0.017141	0.007589	0.006095	0.002682	0.000713	0.001228	0.374103	0.618546	0.006123	
146000	-1047.648649	1	0.000275	0.000176	0.000021	0.024046	0.003072	0.003265	0.006472	0.016914	0.002297	0.004965	0.002139	0.001972	0.003728	0.104063	0.883953	0.008256	
147000	-1050.329358	1	0.000175	0.000258	0.000029	0.030650	0.002773	0.002005	0.002638	0.021347	0.002679	0.003247	0.001321	0.004680	0.004202	0.070374	0.909006	0.016419	
148000	-1047.215147	1	0.000229	0.000136	0.000031	0.024931	0.003326	0.001565	0.005128	0.012708	0.005173	0.004923	0.001847	0.002371	0.003329	0.244229	0.743029	0.009413	
149000	-1045.738401	1	0.000135	0.000217	0.000026	0.025465	0.006993	0.001136	0.003164	0.020022	0.003833	0.006265	0.001416	0.001190	0.003094	0.264404	0.727268	0.005235	
150000	-1050.123602	1	0.000042	0.000323	0.000043	0.025037	0.006066	0.001412	0.002020	0.019802	0.005266	0.008009	0.002458	0.001219	0.005808	0.277353	0.708033	0.008806	
151000	-1045.303100	1	0.000122	0.000196	0.000044	0.022648	0.003379	0.000338	0.000891	0.017675	0.005555	0.007239	0.001259	0.002008	0.003836	0.276373	0.709848	0.009943	
152000	-1047.686947	1	0.000252	0.000095	0.000006	0.024943	0.005113	0.000554	0.003735	0.018752	0.004346	0.004895	0.002710	0.000981	0.001309	0.193152	0.800583	0.004956	
153000	-1045.619222	1	0.000249	0.000116	0.000016	0.028067	0.002418	0.000859	0.000810	0.016992	0.005379	0.006013	0.002204	0.000789	0.002176	0.112986	0.880583	0.004256	
154000	-1043.840957	1	0.000120	0.000226	0.000014	0.025602	0.002825	0.001083	0.000107	0.016911	0.003576	0.006771	0.000937	0.001032	0.005963	0.206625	0.782605	0.004807	
155000	-1047.578220	1	0.000214	0.000164	0.000051	0.028637	0.004974	0.000202	0.000105	0.019506	0.004011	0.006513	0.000395	0.001777	0.002700	0.209967	0.780899	0.006435	
156000	-1048.644778	1	0.000160	0.000183	0.000030	0.030930	0.006483	0.000598	0.000827	0.019501	0.003022	0.005305	0.001439	0.002467	0.002288	0.188216	0.799921	0.009574	
157000	-1047.186617	1	0.000194	0.000114	0.000015	0.025083	0.003042	0.000741	0.003333	0.014272	0.007201	0.005656	0.003048	0.001066	0.002007	0.241144	0.749951	0.006899	
158000	-1044.848150	1	0.000175	0.000251	0.000013	0.027078	0.002692	0.001136	0.001298	0.016792	0.005828	0.005631	0.002278	0.002307	0.008325	0.190790	0.789305	0.011581	
159000	-1047.200055	1	0.000019	0.000164	0.000004	0.030354	0.002998	0.001083	0.002800	0.019874	0.003339	0.004404	0.002641	0.002899	0.001403	0.040262	0.945911	0.012424	
160000	-1043.713040	1	0.000138	0.000237	0.000017	0.025352	0.003308	0.001604	0.000762	0.017485	0.004581	0.005443	0.003413	0.000890	0.007428	0.239217	0.746678	0.006677	
161000	-1045.633110	1	0.000054	0.000168	0.000011	0.024163	0.003382	0.000788	0.004807	0.017461	0.003551	0.005822	0.002122	0.001529	0.001546	0.088068	0.903553	0.006833	
162000	-1044.283634	1	0.000019	0.000211	0.000026	0.025286	0.003387	0.000950	0.001996	0.016812	0.004749	0.007577	0.001775	0.001360	0.002427	0.145276	0.844810	0.007488	
163000	-1045.116414	1	0.000109	0.000227	0.000047	0.025109	0.004700	0.002140	0.002380	0.018485	0.003362	0.005356	0.001732	0.002185	0.004381	0.246265	0.740389	0.008966	
164000	-1044.679102	1	0.000173	0.000258	0.000025	0.023748	0.001979	0.001924	0.002364	0.016919	0.004061	0.007895	0.001086	0.001799	0.007538	0.111232	0.870910	0.010321	
165000	-1046.836467	1	0.000227	0.000214	0.000001	0.025229	0.001407	0.001923	0.000034	0.015045	0.004737	0.007930	0.001980	0.000610	0.014788	0.153419	0.826470	0.005323	
166000	-1043.503945	1	0.000248	0.000191	0.000001	0.026316	0.004411	0.001091	0.000027	0.019710	0.005198	0.006872	0.001434	0.001300	0.005566	0.275997	0.711988	0.006448	
167000	-1045.555089	1	0.000070	0.000279	0.000001	0.025632	0.002834	0.000344	0.000105	0.017436	0.004573	0.006555	0.001864	0.001066	0.006400	0.195834	0.791886	0.005880	
168000	-1045.113937	1	0.000183	0.000142	0.000014	0.025184	0.007508	0.000810	0.001821	0.021061	0.005083	0.005223	0.001574	0.001284	0.002262	0.378600	0.613958	0.005181	
169000	-1047.478245	1	0.000098	0.000144	0.000061	0.023471	0.002506	0.000900	0.000464	0.020437	0.003857	0.006127	0.002775	0.001938	0.001802	0.108024	0.879015	0.011159	
170000	-1050.268440	1	0.000219	0.000207	0.000024	0.026154	0.002212	0.000844	0.007025	0.014392	0.005157	0.003811	0.001390	0.002676	0.004187	0.093848	0.893097	0.008869	
171000	-1046.209352	1	0.000107	0.000167	0.000071	0.024663	0.003389	0.001312	0.002794	0.019468	0.004931	0.005584	0.001723	0.003519	0.002189	0.147041	0.833942	0.016828	
172000	-1047.511041	1	0.000152	0.000182	0.000034	0.026162	0.006145	0.000206	0.000732	0.021047	0.006562	0.005224	0.002178	0.000198	0.003022	0.394997	0.598663	0.003318	
173000	-1048.672401	1	0.000111	0.000262	0.000030	0.023585	0.001634	0.001077	0.001464	0.014229	0.005951	0.007765	0.002628	0.002454	0.007741	0.161598	0.808385	0.022276	
174000	-1045.904699	1	0.000206	0.000166	0.000054	0.028896	0.003049	0.002087	0.001761	0.016340	0.003075	0.006351	0.002724	0.001504	0.003125	0.105007	0.883549	0.008319	
175000	-1047.237641	1	0.000100	0.000301	0.000058	0.023776	0.002714	0.001463	0.005705	0.013599	0.003298	0.005962	0.001457	0.001983	0.006195	0.132908	0.852203	0.008694	
176000	-1042.613543	1	0.000065	0.000223	0.000010	0.024541	0.002421	0.001642	0.001256	0.017393	0.003960	0.006570	0.001459	0.000726	0.004565	0.130920	0.860728	0.003788	
177000	-1044.808768	1	0.000161	0.000140	0.000045	0.027950	0.006133	0.001336	0.000979	0.020576	0.004145	0.005810	0.002569	0.001727	0.001810	0.214202	0.775264	0.008723	
178000	-1045.696333	1	0.000060	0.000217	0.000011	0.023756	0.002103	0.001097	0.000588	0.019960	0.003401	0.004729	0.002485	0.001119	0.003654	0.100262	0.891130	0.004953	
179000	-1048.328738	1	0.000119	0.000263	0.000013	0.025262	0.002211	0.001417	0.000223	0.014366	0.005478	0.006705	0.004162	0.001393	0.010527	0.260251	0.714101	0.015121	
180000	-1052.657987	1	0.000068	0.000356	0.000082	0.023410	0.003267	0.001777	0.003962	0.022146	0.003866	0.004781	0.000332	0.004434	0.009207	0.172717	0.802303	0.015773	
181000	-1049.586050	1	0.000174	0.000169	0.000008	0.026186	0.002965	0.001913	0.004075	0.018450	0.004736	0.006358	0.000181	0.004994	0.002079	0.106315	0.866097	0.025509	
182000	-1048.375305	1	0.000182	0.000161	0.000042	0.025628	0.004866	0.001562	0.003792	0.023807	0.004095	0.005545	0.002240	0.003524	0.001845	0.136462	0.842080	0.019612	
183000	-1046.645794	1	0.000149	0.000146	0.000008	0.021309	0.004397	0.000981	0.002163	0.016946	0.004974	0.005770	0.002155	0.002608	0.002372	0.385082	0.600346	0.012200	
184000	-1049.929996	1	0.000170	0.000142	0.000065	0.025019	0.005132	0.001533	0.005662	0.017334	0.005256	0.005316	0.001471	0.004316	0.001901	0.208916	0.770555	0.018629	
185000	-1049.696131	1	0.000138	0.000183	0.000105	0.025324	0.006937	0.000470	0.002481	0.016997	0.004307	0.006930	0.001898	0.001815	0.002904	0.358364	0.629460	0.009272	
186000	-1046.062969	1	0.000271	0.000228	0.000010	0.028513	0.004867	0.001290	0.000422	0.020249	0.005114	0.004522	0.002397	0.000885	0.009855	0.300335	0.685002	0.004809	
187000	-1051.515948	1	0.000300	0.000169	0.000001	0.028993	0.002007	0.003421	0.002158	0.020921	0.004170	0.006509	0.002935	0.002445	0.003270	0.057196	0.923497	0.016037	
188000	-1047.921747	1	0.000197	0.000097	0.000014	0.027935	0.004179	0.001421	0.001417	0.025042	0.003642	0.004384	0.002407	0.002443	0.000981	0.085447	0.903791	0.009781	
189000	-1043.994380	1	0.000108	0.000155	0.000049	0.025912	0.002685	0.001330	0.001276	0.015342	0.003953	0.006823	0.002820	0.000897	0.002361	0.141207	0.850407	0.006024	
190000	-1045.206332	1	0.000129	0.000157	0.000046	0.027056	0.005295	0.001437	0.002402	0.018896	0.004244	0.004729	0.002715	0.001012	0.002086	0.202044	0.790742	0.005129	
191000	-1051.140157	1	0.000171	0.000161	0.000059	0.021277	0.007673	0.001296	0.004975	0.019811	0.006854	0.005708	0.002091	0.001870	0.002996	0.478041	0.510528	0.008435	
192000	-1046.772368	1	0.000099	0.000126	0.000004	0.025404	0.004994	0.001269	0.003117	0.016506	0.003319	0.006649	0.000819	0.001878	0.001247	0.177424	0.813686	0.007643	
193000	-1046.158957	1	0.000268	0.000219	0.000013	0.023281	0.003495	0.002948	0.003404	0.016213	0.002345	0.005525	0.001367	0.001619	0.010900	0.239181	0.743283	0.006636	
194000	-1046.450732	1	0.000176	0.000111	0.000021	0.023402	0.002665	0.001220	0.002692	0.012712	0.005101	0.005072	0.002801	0.002062	0.002332	0.316260	0.670893	0.010515	
195000	-1046.540135	1	0.000230	0.000222	0.000026	0.027786	0.001249	0.001053	0.000802	0.014583	0.004675	0.005842	0.001361	0.000922	0.013510	0.114580	0.867435	0.004475	
196000	-1044.357354	1	0.000106	0.000156	0.000067	0.022718	0.003937	0.000638	0.002263	0.017004	0.005433	0.006315	0.001841	0.001142	0.002208	0.295415	0.696419	0.005959	
197000	-1046.466858	1	0.000079	0.000250	0.000052	0.029199	0.001779	0.001035	0.002069	0.021721	0.003759	0.005522	0.001830	0.002393	0.003135	0.034618	0.951345	0.010902	
198000	-1046.958241	1	0.000185	0.000240	0.000024	0.023785	0.004115	0.000802	0.001597	0.017130	0.008310	0.007967	0.001534	0.001602	0.007493	0.385163	0.598163	0.009181	
199000	-1046.267411	1	0.000226	0.000089	0.000034	0.027894	0.007325	0.000146	0.001177	0.024153	0.005069	0.005056	0.001551	0.002116	0.001110	0.209996	0.781133	0.007761	
200000	-1047.288351	1	0.000321	0.000185	0.000021	0.025040	0.004817	0.000355	0.001773	0.015357	0.008081	0.005961	0.002798	0.001384	0.009308	0.553234	0.427752	0.009706	
201000	-1044.764691	1	0.000088	0.000174	0.000038	0.028651	0.005345	0.001089	0.000208	0.023302	0.003891	0.005761	0.001336	0.001424	0.001882	0.143210	0.849226	0.005683	
202000	-1044.117656	1	0.000111	0.000169	0.000012	0.024397	0.002604	0.002017	0.002183	0.016064	0.004538	0.007289	0.002174	0.002111	0.002464	0.133824	0.850898	0.012814	
203000	-1045.241923	1	0.000184	0.000248	0.000004	0.023762	0.002591	0.001282	0.002090	0.016412	0.004871	0.007062	0.002445	0.002140	0.006600	0.175586	0.803326	0.014488	
204000	-1049.288223	1	0.000138	0.000309	0.000007	0.024671	0.002087	0.001817	0.001440	0.021706	0.005790	0.008034	0.000800	0.002923	0.006763	0.101022	0.871455	0.020759	
205000	-1045.678604	1	0.000263	0.000159	0.000055	0.028786	0.003494	0.001215	0.001186	0.020733	0.004203	0.006476	0.001147	0.001888	0.002741	0.107683	0.881300	0.008276	
206000	-1052.173795	1	0.000097	0.000153	0.000011	0.025133	0.009122	0.001759	0.000035	0.034912	0.004660	0.006307	0.000845	0.003031	0.001415	0.238670	0.747988	0.011927	
207000	-1045.215771	1	0.000067	0.000201	0.000012	0.025444	0.002268	0.001413	0.000008	0.016317	0.003136	0.007708	0.000899	0.001157	0.003625	0.141692	0.848577	0.006107	
208000	-1053.822506	1	0.000227	0.000233	0.000039	0.026218	0.001372	0.001220	0.000061	0.023123	0.001921	0.003022	0.001275	0.002975	0.005454	0.053152	0.932780	0.008613	
209000	-1049.143683	1	0.000103	0.000111	0.000075	0.024196	0.002201	0.002920	0.001893	0.019723	0.001390	0.004423	0.000938	0.002387	0.001340	0.078515	0.912181	0.007963	
210000	-1048.817383	1	0.000226	0.000288	0.000084	0.027610	0.003235	0.000941	0.000981	0.015381	0.003688	0.006572	0.001557	0.001159	0.016401	0.268170	0.709229	0.006200	
211000	-1046.094022	1	0.000174	0.000128	0.000009	0.025698	0.001294	0.001084	0.002641	0.013426	0.004951	0.005754	0.002317	0.000751	0.002446	0.070635	0.922963	0.003956	
212000	-1048.350351	1	0.000257	0.000117	0.000009	0.025388	0.004419	0.002717	0.002794	0.020399	0.004584	0.005253	0.002859	0.003124	0.002127	0.197920	0.783409	0.016544	
213000	-1052.208646	1	0.000299	0.000205	0.000011	0.027881	0.007528	0.001143	0.001182	0.025862	0.005903	0.003244	0.002848	0.004421	0.005417	0.307212	0.670596	0.016775	
214000	-1046.621568	1	0.000040	0.000249	0.000003	0.029535	0.001543	0.001472	0.002203	0.020568	0.004147	0.005000	0.001734	0.002150	0.003266	0.030898	0.957101	0.008735	
215000	-1048.250590	1	0.000195	0.000182	0.000046	0.029316	0.005988	0.001236	0.001205	0.017895	0.004333	0.004263	0.002055	0.002606	0.004293	0.327447	0.658810	0.009450	
216000	-1046.013012	1	0.000337	0.000109	0.000015	0.028554	0.003685	0.000980	0.002037	0.018619	0.003326	0.005626	0.001675	0.001442	0.001700	0.105493	0.886782	0.006025	
217000	-1055.872439	1	0.000213	0.000230	0.000071	0.024555	0.002800	0.002553	0.004830	0.011389	0.003373	0.006007	0.005758	0.001320	0.007743	0.182451	0.793433	0.016372	
218000	-1045.839720	1	0.000220	0.000148	0.000029	0.025422	0.003309	0.002201	0.001579	0.019237	0.004286	0.007439	0.002242	0.000682	0.002951	0.128062	0.864554	0.004433	
219000	-1054.648868	1	0.000160	0.000308	0.000122	0.022573	0.000776	0.000879	0.002368	0.017220	0.005923	0.006398	0.001526	0.001207	0.021679	0.077895	0.894121	0.006305	
220000	-1052.809768	1	0.000235	0.000094	0.000106	0.024004	0.004922	0.002218	0.002899	0.020717	0.004462	0.004349	0.002463	0.001274	0.002036	0.240615	0.751716	0.005634	
221000	-1044.337996	1	0.000171	0.000195	0.000019	0.022532	0.003163	0.001740	0.004472	0.015572	0.003565	0.004777	0.001867	0.001268	0.004559	0.180205	0.810086	0.005149	
222000	-1046.092823	1	0.000077	0.000142	0.000007	0.025517	0.003854	0.001573	0.001972	0.020568	0.002455	0.006980	0.000710	0.002716	0.001277	0.101342	0.884267	0.013114	
223000	-1052.142324	1	0.000170	0.000215	0.000069	0.022811	0.002931	0.004771	0.006883	0.016335	0.000556	0.004802	0.002347	0.002743	0.003893	0.159322	0.824618	0.012167	
224000	-1049.541819	1	0.000101	0.000143	0.000059	0.026367	0.001050	0.002740	0.000736	0.015290	0.003018	0.004593	0.003724	0.002151	0.003119	0.061707	0.923405	0.011770	
225000	-1044.123918	1	0.000188	0.000196	0.000030	0.024978	0.002856	0.001268	0.000517	0.018232	0.005060	0.005505	0.002525	0.002156	0.005573	0.216900	0.766440	0.011087	
226000	-1049.125238	1	0.000055	0.000162	0.000034	0.030025	0.007231	0.001695	0.000913	0.028692	0.003361	0.005552	0.002378	0.001948	0.001367	0.120872	0.869002	0.008759	
227000	-1044.743201	1	0.000057	0.000221	0.000029	0.027107	0.001873	0.001426	0.000078	0.017287	0.004201	0.004955	0.001518	0.001556	0.005539	0.115177	0.873023	0.006261	
228000	-1046.384737	1	0.000053	0.000234	0.000037	0.026868	0.004168	0.000662	0.001911	0.023515	0.005278	0.004773	0.001208	0.002800	0.002866	0.133838	0.853164	0.010132	
229000	-1048.889984	1	0.000074	0.000155	0.000046	0.023163	0.001757	0.002257	0.000582	0.023460	0.002949	0.004701	0.001524	0.001984	0.002208	0.073877	0.916406	0.007509	
230000	-1050.408198	1	0.000087	0.000196	0.000048	0.031686	0.007114	0.000867	0.002384	0.018963	0.004538	0.004390	0.004136	0.001701	0.002134	0.184729	0.803709	0.009427	
231000	-1046.532468	1	0.000041	0.000131	0.000046	0.023184	0.003057	0.001291	0.003879	0.018490	0.004365	0.005811	0.002299	0.001652	0.001228	0.099649	0.891438	0.007685	
232000	-1052.411231	1	0.000318	0.000244	0.000025	0.025459	0.002576	0.001892	0.000819	0.022707	0.000943	0.004142	0.002752	0.001621	0.006734	0.131460	0.854706	0.007099	
233000	-1047.763262	1	0.000306	0.000189	0.000012	0.029044	0.002452	0.001202	0.000123	0.019273	0.003217	0.004636	0.003948	0.001108	0.004502	0.085359	0.904164	0.005975	
234000	-1045.746352	1	0.000104	0.000168	0.000026	0.026590	0.004954	0.002523	0.000128	0.022124	0.004407	0.006347	0.002230	0.001773	0.002396	0.193217	0.795280	0.009107	
235000	-1045.253597	1	0.000104	0.000174	0.000040	0.025247	0.005557	0.001584	0.000284	0.025261	0.003053	0.005478	0.001227	0.001845	0.002056	0.194996	0.796060	0.006887	
236000	-1044.618832	1	0.000110	0.000208	0.000013	0.025824	0.003944	0.001904	0.000530	0.021276	0.002738	0.005525	0.002198	0.002906	0.002834	0.173552	0.808629	0.014985	
237000	-1052.352613	1	0.000107	0.000126	0.000036	0.021319	0.005296	0.001800	0.004242	0.019661	0.004139	0.007978	0.000427	0.000595	0.001368	0.211563	0.784374	0.002695	
238000	-1047.245814	1	0.000025	0.000155	0.000019	0.030761	0.003337	0.001299	0.002064	0.018457	0.002776	0.005783	0.001541	0.001637	0.001382	0.048118	0.943759	0.006742	
239000	-1046.604514	1	0.000036	0.000154	0.000037	0.030576	0.004524	0.001282	0.000262	0.022818	0.003370	0.004945	0.001112	0.002672	0.001405	0.084762	0.904064	0.009770	
240000	-1050.863993	1	0.000231	0.000304	0.000007	0.026645	0.003695	0.001359	0.000581	0.019934	0.006779	0.007173	0.000016	0.002235	0.016150	0.288643	0.686935	0.008272	
241000	-1053.039972	1	0.000102	0.000215	0.000036	0.025950	0.007165	0.001089	0.001660	0.018845	0.006371	0.006292	0.000002	0.003724	0.003793	0.448929	0.537489	0.009789	
242000	-1052.751402	1	0.000178	0.000260	0.000050	0.022401	0.005553	0.001643	0.000837	0.022969	0.003333	0.004762	0.000001	0.003884	0.008859	0.424909	0.557665	0.008567	
243000	-1052.730594	1	0.000110	0.000171	0.000006	0.022519	0.002243	0.002343	0.000208	0.017333	0.003351	0.004747	0.000025	0.002438	0.005562	0.296242	0.691866	0.006331	
244000	-1044.305633	1	0.000213	0.000163	0.000046	0.026269	0.004369	0.001108	0.002927	0.015066	0.004981	0.006175	0.001725	0.001075	0.003898	0.285275	0.705349	0.005477	
245000	-1047.150559	1	0.000149	0.000248	0.000020	0.021452	0.003523	0.001107	0.002640	0.019839	0.003809	0.004445	0.001316	0.001987	0.006589	0.260296	0.726624	0.006490	
246000	-1048.183233	1	0.000051	0.000226	0.000036	0.024336	0.003092	0.002572	0.004668	0.017785	0.002530	0.006120	0.002161	0.003905	0.002365	0.128226	0.839855	0.029555	
247000	-1046.361700	1	0.000196	0.000153	0.000031	0.027050	0.004596	0.001302	0.000949	0.018322	0.003435	0.006653	0.002305	0.002798	0.002317	0.202510	0.776651	0.018522	
248000	-1045.478016	1	0.000071	0.000252	0.000023	0.023590	0.003869	0.001846	0.001366	0.018721	0.004352	0.005187	0.003456	0.000709	0.006015	0.254818	0.733333	0.005834	
249000	-1048.114548	1	0.000105	0.000113	0.000032	0.031599	0.006071	0.000353	0.000673	0.022217	0.005389	0.006036	0.003428	0.001592	0.001000	0.110195	0.880106	0.008699	
250000	-1050.467953	1	0.000305	0.000170	0.000058	0.035258	0.002118	0.001109	0.000356	0.020211	0.002882	0.005889	0.002350	0.001759	0.002213	0.031517	0.958050	0.008220	
251000	-1044.819991	1	0.000067	0.000199	0.000038	0.027636	0.002102	0.001140	0.001685	0.015460	0.003850	0.005017	0.002986	0.000627	0.003245	0.085630	0.907666	0.003459	
252000	-1048.154864	1	0.000059	0.000211	0.000042	0.021196	0.002437	0.000763	0.004962	0.011903	0.003213	0.004858	0.001785	0.001517	0.003217	0.200979	0.789733	0.006072	
253000	-1045.582652	1	0.000234	0.000172	0.000015	0.024988	0.001954	0.002613	0.002524	0.015400	0.003393	0.006433	0.001318	0.003148	0.004703	0.142003	0.835730	0.017563	
254000	-1046.466812	1	0.000188	0.000131	0.000012	0.025892	0.003071	0.001605	0.002427	0.013229	0.003488	0.004459	0.003883	0.001207	0.002776	0.222700	0.766828	0.007695	
255000	-1046.081578	1	0.000190	0.000217	0.000008	0.026553	0.006016	0.001482	0.001447	0.023707	0.004520	0.004324	0.002767	0.002600	0.004000	0.243664	0.741127	0.011209	
256000	-1045.576110	1	0.000103	0.000191	0.000057	0.027493	0.004722	0.001337	0.000045	0.022197	0.005545	0.006144	0.001798	0.001444	0.002927	0.197239	0.793073	0.006761	
257000	-1046.940907	1	0.000212	0.000108	0.000024	0.025663	0.007318	0.000111	0.000146	0.022006	0.004796	0.005978	0.002106	0.002355	0.001547	0.300987	0.686330	0.011136	
258000	-1051.264977	1	0.000198	0.000185	0.000009	0.020095	0.003874	0.002561	0.001934	0.012865	0.004742	0.004507	0.002814	0.001311	0.009863	0.799902	0.181382	0.008854	
259000	-1049.745154	1	0.000219	0.000254	0.000022	0.025339	0.002172	0.004128	0.001754	0.018146	0.002829	0.003638	0.002780	0.002764	0.019057	0.204061	0.765405	0.011477	
260000	-1045.120278	1	0.000038	0.000188	0.000013	0.025213	0.004917	0.000627	0.001852	0.019708	0.003998	0.006248	0.001613	0.002477	0.001789	0.167765	0.818936	0.011509	
261000	-1045.941118	1	0.000172	0.000197	0.000049	0.025329	0.001961	0.002943	0.000797	0.019729	0.002735	0.005853	0.002812	0.001858	0.005138	0.091570	0.892938	0.010354	
262000	-1046.591513	1	0.000216	0.000239	0.000022	0.025308	0.002069	0.002672	0.000983	0.014975	0.004457	0.008097	0.001204	0.000824	0.018142	0.196509	0.779614	0.005734	
263000	-1043.078634	1	0.000115	0.000159	0.000034	0.025903	0.004619	0.000542	0.001209	0.017870	0.004244	0.005927	0.001417	0.001438	0.002046	0.240560	0.751333	0.006061	
264000	-1050.787651	1	0.000193	0.000294	0.000018	0.025542	0.007620	0.000850	0.000149	0.022772	0.006852	0.003954	0.002640	0.002247	0.012512	0.541458	0.437109	0.008921	
265000	-1045.257859	1	0.000105	0.000245	0.000052	0.025840	0.003484	0.001398	0.000560	0.023091	0.002848	0.004495	0.001817	0.002087	0.004219	0.138619	0.849354	0.007807	
