Options:
Model:                           MultiState
Tree File Name:                  data/zun_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/zun_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3373951118
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/zun_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2162
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
122000	-803.388004	1	0.000301	0.000089	0.000420	0.010424	0.026789	0.000070	0.011792	0.026020	0.011238	0.021643	0.000150	0.000758	0.006091	0.247636	0.743000	0.003274	
123000	-802.125089	1	0.000315	0.000197	0.000316	0.000556	0.024971	0.000508	0.014938	0.023742	0.026744	0.027982	0.000244	0.002654	0.007791	0.031879	0.921866	0.038464	
124000	-801.728013	1	0.000293	0.000120	0.000476	0.000575	0.064014	0.002958	0.017971	0.098233	0.027271	0.032844	0.000841	0.000159	0.003588	0.237588	0.752901	0.005923	
125000	-800.183408	1	0.000249	0.000225	0.000294	0.004726	0.052912	0.000577	0.006855	0.082240	0.032085	0.027098	0.000139	0.000011	0.024786	0.196820	0.776145	0.002249	
126000	-804.894060	1	0.000382	0.000240	0.000226	0.002823	0.029537	0.002142	0.019392	0.022316	0.028949	0.023957	0.001359	0.000263	0.018816	0.204066	0.764723	0.012395	
127000	-805.199272	1	0.000100	0.000287	0.000372	0.006502	0.043492	0.002399	0.011455	0.047184	0.019213	0.028100	0.001587	0.001396	0.003967	0.212899	0.751543	0.031591	
128000	-800.045518	1	0.000177	0.000211	0.000400	0.001908	0.054228	0.000739	0.019083	0.083816	0.024373	0.026662	0.000682	0.001031	0.006617	0.142767	0.833959	0.016656	
129000	-805.668299	1	0.000205	0.000289	0.000379	0.003161	0.021079	0.005003	0.034099	0.036366	0.017412	0.022123	0.000855	0.001248	0.004055	0.098895	0.892070	0.004980	
130000	-800.877371	1	0.000086	0.000436	0.000218	0.001911	0.032257	0.002577	0.016976	0.053071	0.020606	0.026070	0.000032	0.000967	0.023295	0.063087	0.898348	0.015269	
131000	-806.127467	1	0.000126	0.000731	0.000305	0.000998	0.036265	0.004282	0.032244	0.058463	0.012404	0.028833	0.000893	0.000242	0.014021	0.122300	0.855921	0.007759	
132000	-800.294231	1	0.000310	0.000209	0.000204	0.003806	0.024327	0.000682	0.014470	0.025086	0.015124	0.027597	0.000386	0.000043	0.008023	0.043302	0.946864	0.001811	
133000	-800.342384	1	0.000328	0.000015	0.000512	0.000209	0.055507	0.002395	0.026815	0.075470	0.017158	0.027766	0.000528	0.000791	0.001637	0.190009	0.803269	0.005086	
134000	-805.363661	1	0.000557	0.000055	0.000364	0.000299	0.084218	0.007342	0.020021	0.093895	0.009821	0.028779	0.000661	0.001167	0.014610	0.288145	0.669984	0.027261	
135000	-802.421072	1	0.000459	0.000045	0.000281	0.000748	0.061158	0.003769	0.013270	0.066039	0.018522	0.024328	0.000528	0.000830	0.036145	0.131337	0.804380	0.028138	
136000	-799.312513	1	0.000410	0.000043	0.000428	0.002903	0.059457	0.002595	0.019576	0.080451	0.015179	0.027114	0.000571	0.000071	0.005775	0.207496	0.784094	0.002635	
137000	-801.931592	1	0.000150	0.000224	0.000407	0.003687	0.043201	0.009589	0.012248	0.088967	0.006068	0.026541	0.000252	0.000010	0.026440	0.321736	0.647809	0.004014	
138000	-799.756929	1	0.000469	0.000090	0.000367	0.001890	0.044663	0.008701	0.020752	0.072885	0.006513	0.025574	0.000304	0.000013	0.019909	0.175116	0.802729	0.002246	
139000	-801.222191	1	0.000308	0.000280	0.000271	0.005780	0.050471	0.007492	0.009478	0.088894	0.014783	0.025001	0.000248	0.000037	0.060641	0.326994	0.606796	0.005569	
140000	-800.997083	1	0.000355	0.000180	0.000248	0.003115	0.035407	0.000695	0.021069	0.059475	0.018262	0.027504	0.000373	0.000002	0.008119	0.078051	0.912480	0.001350	
141000	-803.372952	1	0.000454	0.000132	0.000507	0.001067	0.047813	0.004180	0.026631	0.094717	0.018622	0.023057	0.000975	0.000040	0.032163	0.109513	0.854208	0.004116	
142000	-802.983566	1	0.000252	0.000240	0.000396	0.006097	0.017771	0.012134	0.016172	0.023295	0.005053	0.028011	0.001161	0.000195	0.004740	0.493574	0.494019	0.007667	
143000	-803.163230	1	0.000348	0.000119	0.000484	0.011419	0.010418	0.011577	0.003974	0.016970	0.005750	0.022532	0.000169	0.000543	0.032140	0.891215	0.072657	0.003988	
144000	-801.355545	1	0.000360	0.000172	0.000298	0.010208	0.040314	0.007878	0.009052	0.081421	0.006443	0.027274	0.000062	0.000408	0.010221	0.529513	0.457353	0.002912	
145000	-802.979976	1	0.000318	0.000022	0.000516	0.006116	0.054210	0.007721	0.012000	0.098982	0.008474	0.026558	0.000188	0.001579	0.007381	0.387149	0.579837	0.025633	
146000	-801.408125	1	0.000091	0.000435	0.000319	0.003866	0.028712	0.006625	0.019501	0.062777	0.011702	0.024341	0.000150	0.000258	0.023697	0.122493	0.850495	0.003314	
147000	-803.931816	1	0.000521	0.000151	0.000318	0.013026	0.043993	0.009385	0.006306	0.065269	0.002441	0.022969	0.000143	0.000361	0.051481	0.688323	0.255746	0.004450	
148000	-799.761601	1	0.000253	0.000057	0.000509	0.000711	0.040728	0.000803	0.014748	0.041189	0.022413	0.027673	0.000570	0.000183	0.002713	0.079525	0.914688	0.003073	
149000	-800.623200	1	0.000430	0.000005	0.000209	0.001696	0.035003	0.001968	0.015071	0.036717	0.019725	0.029729	0.000574	0.000612	0.002718	0.081630	0.905788	0.009864	
150000	-808.034706	1	0.000447	0.000018	0.000186	0.006197	0.049591	0.004795	0.028039	0.083901	0.018820	0.027817	0.000544	0.001276	0.001552	0.488584	0.506385	0.003478	
151000	-800.525571	1	0.000396	0.000068	0.000258	0.002329	0.067066	0.002483	0.024584	0.097576	0.015170	0.022884	0.000374	0.000274	0.006338	0.238434	0.753254	0.001974	
152000	-800.663708	1	0.000285	0.000085	0.000430	0.000514	0.043029	0.004658	0.029680	0.052987	0.008222	0.026585	0.000090	0.000343	0.001540	0.194986	0.802357	0.001117	
153000	-802.585126	1	0.000498	0.000121	0.000367	0.000566	0.069323	0.001020	0.012575	0.092475	0.033330	0.029648	0.001504	0.000019	0.022527	0.160667	0.789165	0.027641	
154000	-804.006931	1	0.000049	0.000417	0.000529	0.005627	0.058802	0.001097	0.014897	0.092628	0.026127	0.032578	0.000415	0.000644	0.003557	0.308586	0.682876	0.004981	
155000	-801.806004	1	0.000002	0.000553	0.000272	0.002711	0.042858	0.000640	0.019894	0.050812	0.028736	0.027297	0.000029	0.000282	0.004794	0.233867	0.760162	0.001177	
156000	-803.715637	1	0.000431	0.000250	0.000357	0.002178	0.049451	0.002730	0.027087	0.080462	0.029450	0.027293	0.000032	0.001616	0.009157	0.224598	0.757487	0.008759	
157000	-803.942256	1	0.000157	0.000189	0.000213	0.000705	0.067902	0.002262	0.018313	0.091887	0.020382	0.025379	0.002766	0.000051	0.005819	0.170379	0.756344	0.067458	
158000	-801.049790	1	0.000310	0.000230	0.000396	0.001149	0.048765	0.002796	0.015800	0.054077	0.017621	0.024065	0.000268	0.000947	0.040850	0.097506	0.844879	0.016765	
159000	-801.013828	1	0.000396	0.000215	0.000618	0.000498	0.053948	0.000304	0.017024	0.058923	0.023607	0.027309	0.000059	0.000578	0.028505	0.105223	0.857136	0.009136	
160000	-805.026013	1	0.000225	0.000286	0.000439	0.008688	0.036565	0.001578	0.002647	0.041683	0.030415	0.035543	0.000120	0.000717	0.004102	0.340796	0.650482	0.004620	
161000	-808.061983	1	0.000525	0.000192	0.000326	0.003863	0.061501	0.004050	0.027547	0.080307	0.017516	0.027821	0.000118	0.002019	0.005421	0.365528	0.621706	0.007345	
162000	-807.532356	1	0.000135	0.000554	0.000267	0.007038	0.018197	0.009329	0.016046	0.043343	0.015218	0.032312	0.000383	0.000727	0.005577	0.403922	0.584885	0.005617	
163000	-803.603912	1	0.000476	0.000048	0.000128	0.000432	0.058116	0.002182	0.024519	0.076947	0.027232	0.031996	0.000139	0.000414	0.002892	0.333178	0.662013	0.001918	
164000	-800.160959	1	0.000627	0.000072	0.000241	0.002414	0.038478	0.000292	0.015485	0.036176	0.019932	0.028158	0.000178	0.000113	0.011547	0.080066	0.905765	0.002622	
165000	-803.496595	1	0.000260	0.000273	0.000262	0.000494	0.040750	0.009622	0.010434	0.062607	0.015329	0.027397	0.001546	0.000121	0.056890	0.130397	0.712712	0.100001	
166000	-801.841769	1	0.000145	0.000118	0.000360	0.000961	0.059305	0.001504	0.017557	0.067942	0.015739	0.026220	0.000322	0.000386	0.002520	0.153709	0.840478	0.003293	
167000	-802.561326	1	0.000092	0.000274	0.000233	0.000155	0.041609	0.002455	0.019065	0.040354	0.020768	0.026918	0.002012	0.000162	0.002691	0.113660	0.866513	0.017137	
168000	-806.168774	1	0.000231	0.000500	0.000215	0.000166	0.036379	0.008549	0.020834	0.088603	0.026469	0.030334	0.001124	0.000051	0.023949	0.139659	0.819301	0.017090	
169000	-805.626017	1	0.000318	0.000134	0.000530	0.011072	0.034044	0.003032	0.009645	0.049793	0.017635	0.026446	0.001170	0.002082	0.005145	0.348341	0.620253	0.026261	
170000	-802.891924	1	0.000206	0.000184	0.000427	0.001186	0.025720	0.004354	0.020743	0.017391	0.010519	0.024563	0.000396	0.000510	0.002946	0.082734	0.911983	0.002338	
171000	-801.436115	1	0.000399	0.000113	0.000282	0.006358	0.025260	0.001338	0.012291	0.032722	0.018477	0.025465	0.000177	0.001963	0.009108	0.080512	0.880925	0.029455	
172000	-803.197110	1	0.000468	0.000068	0.000140	0.006488	0.062691	0.001412	0.010183	0.099091	0.031184	0.025426	0.000344	0.000170	0.011016	0.320156	0.665834	0.002994	
173000	-806.539845	1	0.000292	0.000037	0.000481	0.002859	0.046052	0.004597	0.032177	0.069691	0.019469	0.029376	0.000748	0.001844	0.000943	0.462171	0.531456	0.005430	
174000	-800.427248	1	0.000192	0.000399	0.000455	0.000408	0.038259	0.003182	0.023114	0.047166	0.023494	0.030874	0.000236	0.000088	0.005893	0.148540	0.844125	0.001443	
175000	-801.136694	1	0.000269	0.000092	0.000416	0.008522	0.033106	0.002561	0.015042	0.035230	0.013599	0.025472	0.000818	0.000151	0.001835	0.288666	0.707549	0.001951	
176000	-802.616740	1	0.000334	0.000207	0.000531	0.009827	0.015739	0.001863	0.001691	0.027826	0.029381	0.030657	0.000579	0.000204	0.012823	0.223648	0.755247	0.008282	
177000	-805.971921	1	0.000267	0.000294	0.000219	0.009632	0.030881	0.007797	0.009157	0.036449	0.012750	0.026028	0.002157	0.000241	0.009679	0.420227	0.546980	0.023114	
178000	-800.582575	1	0.000357	0.000016	0.000511	0.000744	0.056004	0.000039	0.031534	0.070438	0.018813	0.026989	0.000437	0.000529	0.001418	0.243968	0.752398	0.002216	
179000	-803.366756	1	0.000247	0.000053	0.000408	0.003871	0.044838	0.000010	0.012110	0.087408	0.040240	0.028743	0.000958	0.000390	0.002057	0.156315	0.833660	0.007968	
180000	-808.498508	1	0.000052	0.000327	0.000288	0.008583	0.040372	0.000081	0.007329	0.056974	0.017127	0.021578	0.000031	0.003082	0.034274	0.160891	0.540333	0.264502	
181000	-800.869220	1	0.000351	0.000165	0.000447	0.005291	0.028431	0.000165	0.015165	0.028377	0.020205	0.027822	0.001303	0.000596	0.005887	0.083837	0.896508	0.013768	
182000	-801.418084	1	0.000245	0.000179	0.000291	0.001718	0.059622	0.000268	0.011846	0.085209	0.027549	0.026566	0.000747	0.001273	0.019002	0.117813	0.791574	0.071611	
183000	-799.675804	1	0.000323	0.000217	0.000331	0.001587	0.047279	0.003209	0.024548	0.057957	0.014798	0.027001	0.000493	0.000253	0.005359	0.173412	0.818632	0.002598	
184000	-802.453595	1	0.000103	0.000451	0.000628	0.000621	0.054218	0.000619	0.017239	0.090906	0.022628	0.028862	0.000057	0.000246	0.063053	0.095792	0.830213	0.010942	
185000	-800.150256	1	0.000379	0.000050	0.000281	0.000389	0.054858	0.000373	0.021823	0.079204	0.025326	0.025894	0.000637	0.001475	0.005115	0.121312	0.850296	0.023277	
186000	-801.251825	1	0.000383	0.000029	0.000260	0.000231	0.042540	0.000177	0.026153	0.056484	0.034743	0.027394	0.001091	0.000991	0.002403	0.146561	0.841301	0.009735	
187000	-803.980291	1	0.000184	0.000218	0.000435	0.000332	0.036316	0.004107	0.020187	0.049589	0.030652	0.025231	0.000383	0.002421	0.005470	0.100076	0.874977	0.019477	
188000	-799.511561	1	0.000297	0.000178	0.000370	0.000741	0.034520	0.000521	0.014734	0.027479	0.021784	0.025738	0.000604	0.000554	0.011236	0.056892	0.923333	0.008540	
189000	-798.591591	1	0.000358	0.000140	0.000226	0.000095	0.060526	0.000326	0.019126	0.068080	0.027087	0.028783	0.000062	0.000334	0.005294	0.184222	0.808174	0.002310	
190000	-802.055446	1	0.000175	0.000441	0.000418	0.000002	0.032546	0.003541	0.038767	0.039251	0.014486	0.023560	0.000004	0.000666	0.004249	0.142209	0.851752	0.001790	
191000	-802.826765	1	0.000342	0.000051	0.000527	0.000001	0.045246	0.010384	0.018918	0.066337	0.010319	0.024104	0.000081	0.000615	0.010589	0.123482	0.860570	0.005358	
192000	-802.711623	1	0.000455	0.000131	0.000299	0.000081	0.060705	0.002810	0.021223	0.077864	0.016224	0.023895	0.000372	0.001874	0.026689	0.123069	0.810148	0.040094	
193000	-802.396761	1	0.000402	0.000040	0.000543	0.000045	0.060647	0.002768	0.029380	0.062485	0.010560	0.025397	0.000462	0.000380	0.002352	0.224063	0.771775	0.001810	
194000	-800.888126	1	0.000330	0.000156	0.000236	0.000160	0.046119	0.008317	0.013133	0.059951	0.016161	0.026523	0.000354	0.000177	0.024097	0.141261	0.827430	0.007212	
195000	-805.007012	1	0.000212	0.000108	0.000643	0.000479	0.020620	0.006153	0.017700	0.021131	0.013338	0.029310	0.000353	0.002274	0.002731	0.053239	0.920171	0.023860	
196000	-801.498017	1	0.000479	0.000092	0.000258	0.000058	0.053764	0.010976	0.017566	0.074619	0.011247	0.027019	0.000955	0.000094	0.019715	0.220503	0.747677	0.012106	
197000	-805.407788	1	0.000025	0.000632	0.000328	0.001509	0.056860	0.002786	0.018840	0.097494	0.038189	0.032815	0.000769	0.001191	0.007200	0.261582	0.716999	0.014219	
198000	-801.351503	1	0.000064	0.000335	0.000461	0.003379	0.048267	0.001602	0.024133	0.063189	0.015491	0.025950	0.000158	0.000257	0.002433	0.228073	0.768497	0.000996	
199000	-807.128603	1	0.000575	0.000036	0.000523	0.004463	0.074839	0.007249	0.006281	0.099224	0.013039	0.035870	0.000271	0.000145	0.041217	0.364250	0.573573	0.020960	
200000	-801.144683	1	0.000345	0.000069	0.000411	0.005167	0.042904	0.000545	0.010599	0.068549	0.017287	0.024457	0.000252	0.000019	0.040578	0.130426	0.825325	0.003671	
201000	-804.404124	1	0.000390	0.000247	0.000630	0.000230	0.023205	0.002318	0.037464	0.033576	0.018593	0.027484	0.000004	0.000078	0.005882	0.043266	0.950245	0.000607	
202000	-801.938220	1	0.000222	0.000119	0.000627	0.002438	0.047670	0.000942	0.022382	0.077132	0.022482	0.025639	0.000246	0.001461	0.003582	0.138952	0.846705	0.010761	
203000	-801.802766	1	0.000080	0.000462	0.000378	0.003175	0.059060	0.009627	0.021792	0.099576	0.004319	0.026456	0.000693	0.000220	0.011107	0.335341	0.648046	0.005506	
204000	-806.239715	1	0.000304	0.000040	0.000304	0.009504	0.074836	0.006929	0.014091	0.084298	0.006816	0.030383	0.000081	0.000313	0.001062	0.485901	0.512217	0.000820	
205000	-803.107823	1	0.000399	0.000112	0.000306	0.001884	0.040148	0.000360	0.023942	0.039757	0.025115	0.030236	0.001259	0.000975	0.003022	0.215184	0.770740	0.011054	
206000	-802.693936	1	0.000371	0.000188	0.000281	0.008077	0.050357	0.005495	0.004521	0.094551	0.016997	0.030233	0.000624	0.000420	0.021794	0.370073	0.582872	0.025262	
207000	-800.634318	1	0.000498	0.000128	0.000344	0.000606	0.033560	0.000586	0.025467	0.038478	0.027192	0.024744	0.000219	0.001503	0.011365	0.066842	0.912446	0.009347	
208000	-807.620488	1	0.000308	0.000348	0.000302	0.003661	0.035055	0.008265	0.004758	0.058125	0.025871	0.028891	0.000261	0.002764	0.059429	0.178570	0.613074	0.148928	
209000	-800.028654	1	0.000175	0.000262	0.000284	0.002195	0.035289	0.002875	0.016454	0.058756	0.025648	0.026474	0.000430	0.000608	0.009393	0.092351	0.889951	0.008305	
210000	-802.613162	1	0.000473	0.000107	0.000406	0.000624	0.037032	0.005306	0.017338	0.045627	0.014271	0.026820	0.000205	0.002006	0.022660	0.076170	0.848492	0.052678	
211000	-801.765061	1	0.000231	0.000261	0.000251	0.003987	0.065970	0.002174	0.012645	0.075151	0.020885	0.026981	0.000725	0.000691	0.010782	0.234696	0.740346	0.014175	
212000	-803.087467	1	0.000333	0.000028	0.000369	0.000303	0.035543	0.012685	0.020410	0.080076	0.000862	0.027855	0.000127	0.000870	0.012989	0.293789	0.676799	0.016423	
213000	-807.662756	1	0.000223	0.000076	0.000492	0.003185	0.015378	0.004939	0.007554	0.017745	0.034724	0.029561	0.002115	0.001816	0.003249	0.076977	0.814045	0.105729	
214000	-803.611550	1	0.000401	0.000109	0.000200	0.005670	0.044460	0.010894	0.008099	0.054606	0.013252	0.031620	0.000442	0.000285	0.006292	0.437823	0.550594	0.005291	
215000	-808.150381	1	0.000478	0.000000	0.000366	0.010811	0.046559	0.007530	0.003899	0.061954	0.013250	0.026609	0.002705	0.001338	0.015054	0.469531	0.359510	0.155905	
216000	-798.411103	1	0.000483	0.000000	0.000249	0.005357	0.043916	0.001269	0.010327	0.054450	0.024956	0.027657	0.000002	0.000036	0.007047	0.193166	0.799184	0.000603	
217000	-801.687869	1	0.000429	0.000006	0.000377	0.002149	0.044279	0.010152	0.018772	0.053268	0.006067	0.031329	0.000006	0.000028	0.003589	0.355817	0.640272	0.000322	
218000	-801.280503	1	0.000605	0.000036	0.000347	0.006299	0.033682	0.002972	0.015032	0.036548	0.019230	0.027693	0.000029	0.000636	0.009660	0.228607	0.757879	0.003854	
219000	-805.496880	1	0.000408	0.000371	0.000423	0.004125	0.013845	0.017827	0.007602	0.037622	0.004621	0.029929	0.000036	0.000836	0.086806	0.522703	0.355711	0.034781	
220000	-805.154800	1	0.000123	0.000314	0.000622	0.011459	0.041325	0.004116	0.010102	0.094519	0.014089	0.026561	0.000064	0.000960	0.004795	0.452129	0.539087	0.003989	
221000	-802.568628	1	0.000285	0.000251	0.000450	0.004243	0.049105	0.003019	0.007454	0.068764	0.015971	0.027338	0.000214	0.000493	0.137790	0.140591	0.667425	0.054195	
222000	-802.602308	1	0.000157	0.000199	0.000356	0.002448	0.037532	0.008012	0.031866	0.066838	0.008765	0.027248	0.000137	0.000286	0.001133	0.367495	0.630580	0.000791	
223000	-804.911599	1	0.000184	0.000248	0.000246	0.008147	0.036902	0.002012	0.002166	0.044384	0.035224	0.029012	0.001480	0.000659	0.004825	0.306217	0.668665	0.020293	
224000	-803.492151	1	0.000303	0.000149	0.000373	0.010160	0.036872	0.010216	0.008172	0.059751	0.010776	0.024729	0.001400	0.000072	0.007394	0.525301	0.459956	0.007349	
225000	-802.469235	1	0.000203	0.000229	0.000408	0.008779	0.023072	0.007891	0.002607	0.036260	0.015347	0.029713	0.000871	0.000762	0.012841	0.475222	0.476634	0.035303	
226000	-808.595326	1	0.000370	0.000073	0.000329	0.001057	0.055256	0.005080	0.006470	0.049467	0.035035	0.031971	0.000163	0.001088	0.004952	0.297134	0.690393	0.007522	
227000	-801.274727	1	0.000343	0.000100	0.000222	0.006636	0.007910	0.012136	0.008758	0.017171	0.002453	0.028465	0.000085	0.001010	0.013156	0.831219	0.144317	0.011309	
228000	-802.965767	1	0.000234	0.000143	0.000346	0.006653	0.027553	0.013553	0.002946	0.064697	0.003114	0.031151	0.000234	0.000909	0.012294	0.769457	0.189463	0.028786	
229000	-807.723276	1	0.000106	0.000637	0.000225	0.005109	0.028359	0.007766	0.013570	0.078523	0.021910	0.032819	0.000218	0.000542	0.016582	0.256909	0.717018	0.009492	
230000	-801.236627	1	0.000343	0.000179	0.000380	0.001460	0.036010	0.000365	0.012990	0.034566	0.025114	0.032361	0.000079	0.001524	0.006533	0.071290	0.902718	0.019460	
231000	-806.360652	1	0.000099	0.000293	0.000534	0.005901	0.024412	0.005518	0.005723	0.061118	0.019857	0.024920	0.000493	0.000214	0.068121	0.238411	0.676747	0.016722	
232000	-801.065271	1	0.000242	0.000113	0.000417	0.012399	0.021383	0.009649	0.006213	0.048686	0.001762	0.024615	0.000551	0.000349	0.004057	0.768651	0.224065	0.003228	
233000	-802.963847	1	0.000272	0.000011	0.000368	0.009758	0.062034	0.003399	0.008240	0.077334	0.017273	0.029217	0.000144	0.000868	0.001085	0.422184	0.573402	0.003329	
234000	-805.583821	1	0.000301	0.000028	0.000288	0.003295	0.027848	0.009560	0.008628	0.034747	0.026348	0.031796	0.000738	0.000554	0.001985	0.429200	0.563349	0.005465	
235000	-800.651766	1	0.000471	0.000042	0.000428	0.004035	0.018917	0.000919	0.011794	0.008450	0.016712	0.026948	0.000359	0.000080	0.017773	0.050904	0.927370	0.003953	
236000	-800.519427	1	0.000510	0.000167	0.000303	0.011175	0.021841	0.001054	0.008594	0.025470	0.018230	0.025954	0.000314	0.000175	0.016444	0.257126	0.723192	0.003238	
237000	-803.411099	1	0.000308	0.000304	0.000313	0.003871	0.068930	0.000366	0.013730	0.079561	0.020432	0.026996	0.001136	0.000877	0.025252	0.186228	0.746641	0.041879	
238000	-799.007910	1	0.000285	0.000184	0.000313	0.004984	0.030340	0.000797	0.010535	0.038252	0.028350	0.025512	0.000372	0.000168	0.014092	0.117200	0.865282	0.003426	
239000	-800.711332	1	0.000375	0.000148	0.000372	0.001035	0.070711	0.003994	0.024567	0.092304	0.010416	0.023800	0.000400	0.000404	0.011403	0.210617	0.774333	0.003647	
240000	-799.480730	1	0.000272	0.000146	0.000363	0.002619	0.063405	0.001460	0.017483	0.085405	0.016063	0.025852	0.000571	0.000206	0.010168	0.180855	0.803655	0.005322	
241000	-806.971769	1	0.000130	0.000457	0.000215	0.004800	0.054769	0.011532	0.015286	0.070681	0.010216	0.025210	0.000364	0.001523	0.011646	0.365665	0.609817	0.012872	
242000	-806.318910	1	0.000332	0.000361	0.000425	0.011912	0.011173	0.003090	0.002313	0.020189	0.025588	0.027697	0.002009	0.000291	0.028084	0.353468	0.578871	0.039577	
243000	-803.848685	1	0.000374	0.000275	0.000363	0.006566	0.035794	0.005812	0.003517	0.054748	0.023891	0.029670	0.001363	0.000141	0.039617	0.273763	0.641702	0.044917	
244000	-804.704064	1	0.000446	0.000252	0.000280	0.006559	0.005654	0.013130	0.002566	0.013768	0.008230	0.033429	0.001241	0.000005	0.051110	0.680698	0.224929	0.043263	
245000	-803.616830	1	0.000231	0.000205	0.000712	0.000313	0.045107	0.003126	0.020398	0.077516	0.024323	0.032664	0.000470	0.000341	0.006132	0.122488	0.864850	0.006530	
246000	-801.000139	1	0.000318	0.000021	0.000510	0.000236	0.039025	0.001949	0.019078	0.046461	0.026991	0.027147	0.001659	0.000271	0.002500	0.087679	0.897367	0.012453	
247000	-803.009774	1	0.000206	0.000186	0.000264	0.001757	0.040224	0.000914	0.018593	0.048187	0.022797	0.021282	0.001156	0.000928	0.010157	0.081951	0.896111	0.011781	
248000	-801.206674	1	0.000201	0.000298	0.000280	0.000597	0.055532	0.001273	0.022484	0.070030	0.019509	0.021091	0.000164	0.000675	0.022181	0.119961	0.853314	0.004544	
249000	-803.119223	1	0.000130	0.000470	0.000371	0.004200	0.027186	0.001637	0.021001	0.041062	0.028412	0.030209	0.000629	0.000905	0.005078	0.137560	0.849793	0.007569	
250000	-803.480393	1	0.000043	0.000288	0.000176	0.005349	0.032349	0.000148	0.012987	0.046193	0.023267	0.024295	0.001873	0.000082	0.004724	0.085370	0.897185	0.012720	
251000	-803.621307	1	0.000271	0.000145	0.000257	0.009456	0.023273	0.000427	0.012865	0.037772	0.015557	0.026758	0.000595	0.001098	0.002648	0.097413	0.889378	0.010561	
252000	-805.858830	1	0.000422	0.000056	0.000814	0.006690	0.052097	0.003246	0.006630	0.067054	0.021768	0.033163	0.000814	0.000197	0.008545	0.279811	0.700178	0.011466	
253000	-805.024016	1	0.000637	0.000063	0.000393	0.003969	0.036166	0.002635	0.017313	0.031545	0.022826	0.026891	0.000927	0.000875	0.016578	0.187469	0.784018	0.011935	
254000	-801.098560	1	0.000318	0.000128	0.000358	0.004883	0.020371	0.000085	0.003812	0.009134	0.038000	0.033702	0.000165	0.000563	0.017349	0.601383	0.374953	0.006315	
255000	-804.518992	1	0.000294	0.000396	0.000517	0.000169	0.059292	0.000057	0.016792	0.083721	0.032476	0.023306	0.000307	0.000514	0.150058	0.090392	0.744849	0.014701	
256000	-801.723697	1	0.000317	0.000113	0.000319	0.001765	0.034479	0.004638	0.016087	0.057724	0.022445	0.032206	0.000167	0.000967	0.004132	0.126826	0.858499	0.010543	
257000	-803.976654	1	0.000016	0.000351	0.000387	0.003700	0.037984	0.002356	0.010388	0.051462	0.020492	0.027441	0.001398	0.000979	0.013037	0.093953	0.817982	0.075028	
258000	-803.831823	1	0.000396	0.000218	0.000317	0.008409	0.015676	0.006712	0.013751	0.016980	0.011530	0.021812	0.000906	0.000426	0.028130	0.343888	0.621544	0.006438	
259000	-803.746481	1	0.000500	0.000235	0.000506	0.000776	0.035191	0.000677	0.028317	0.048798	0.017329	0.024847	0.000817	0.000512	0.019569	0.059388	0.912604	0.008439	
260000	-802.552031	1	0.000309	0.000152	0.000542	0.000100	0.040704	0.001565	0.025250	0.063897	0.024898	0.022303	0.000864	0.000971	0.016718	0.071244	0.901992	0.010045	
261000	-801.316723	1	0.000133	0.000553	0.000171	0.000048	0.042789	0.001471	0.034818	0.058571	0.023088	0.026605	0.000609	0.000237	0.005372	0.185239	0.807005	0.002384	
262000	-801.584207	1	0.000291	0.000215	0.000638	0.001867	0.032723	0.000852	0.020031	0.030242	0.026845	0.031989	0.000196	0.000057	0.004190	0.198758	0.795915	0.001137	
263000	-805.416209	1	0.000236	0.000111	0.000558	0.003629	0.031517	0.003989	0.016138	0.058089	0.012345	0.022571	0.000080	0.002617	0.020501	0.075937	0.818109	0.085453	
264000	-804.161849	1	0.000321	0.000071	0.000714	0.004688	0.053666	0.003713	0.015574	0.096470	0.024401	0.027989	0.000555	0.000240	0.004722	0.282008	0.709742	0.003528	
