q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
0.092328,0.090014,0.099152,0.088231,0.009823,0.047125,0.011146,0.022957,0.004299,0.086745,0.074948,0.077754
0.098073,0.096947,0.098855,0.098175,0.011656,0.066209,0.010092,0.018352,0.004128,0.082316,0.097464,0.086211
0.094579,0.092545,0.098616,0.082057,0.013479,0.076228,0.006756,0.008479,0.003726,0.08983,0.09824,0.096748
0.09326,0.061047,0.099577,0.05166,0.021778,0.048815,0.002422,0.008354,0.010208,0.094792,0.08532,0.09612
0.099727,0.08934,0.099749,0.074743,0.028688,0.074571,0.005397,0.005725,0.012958,0.055751,0.092331,0.081775
0.099834,0.096442,0.098119,0.041565,0.048547,0.055619,0.01363,0.013467,0.012342,0.092785,0.081522,0.094601
0.095486,0.070686,0.075448,0.023255,0.046269,0.06413,0.020197,0.029869,0.024796,0.055183,0.065347,0.088821
0.096601,0.081541,0.088615,0.012855,0.056136,0.077313,0.046985,0.01141,0.035538,0.090918,0.043811,0.093614
0.094061,0.09126,0.093209,0.018038,0.08303,0.087235,0.030604,0.018778,0.066755,0.097142,0.022205,0.091629
0.098194,0.093251,0.099325,0.012182,0.084164,0.065616,0.018305,0.030931,0.045281,0.07816,0.02333,0.075779
0.097032,0.090174,0.096353,0.014161,0.079337,0.069774,0.009296,0.026524,0.053595,0.096246,0.025273,0.097619
0.097551,0.09058,0.098424,0.016489,0.03191,0.056233,0.004977,0.027801,0.055817,0.053982,0.064273,0.098706
0.093403,0.083267,0.094555,0.011855,0.021621,0.099964,0.003888,0.019193,0.05639,0.095272,0.061139,0.096495
0.09529,0.097988,0.09815,0.044152,0.025019,0.09421,0.004463,0.021774,0.040789,0.073936,0.057097,0.073444
0.091615,0.089228,0.097667,0.051849,0.012877,0.098814,0.008656,0.020603,0.096697,0.07822,0.039866,0.077332
0.089517,0.063784,0.094927,0.073838,0.010103,0.092571,0.011684,0.027824,0.084239,0.067014,0.035058,0.056134
0.082196,0.093162,0.098848,0.062919,0.018449,0.081827,0.005013,0.052312,0.05897,0.055885,0.099975,0.063277
0.099396,0.093258,0.095192,0.036298,0.014463,0.035336,0.003162,0.087171,0.062731,0.077675,0.075211,0.075438
0.097163,0.081893,0.096132,0.026228,0.022526,0.055449,0.002406,0.073937,0.061122,0.095583,0.084128,0.095202
0.097126,0.087983,0.097599,0.041833,0.030173,0.084721,0.002832,0.092501,0.09515,0.096496,0.065795,0.062117
0.096928,0.091193,0.096693,0.049064,0.03292,0.074499,0.002792,0.051772,0.029588,0.074032,0.092127,0.078163
0.078583,0.092728,0.098787,0.05433,0.033431,0.076925,0.002989,0.045848,0.022582,0.062767,0.036049,0.091972
0.09583,0.094438,0.09849,0.09638,0.042965,0.091494,0.001313,0.041609,0.017173,0.067812,0.058395,0.093402
0.09202,0.096641,0.097676,0.095165,0.080843,0.07679,0.001815,0.056866,0.050494,0.096323,0.073087,0.087651
0.095083,0.093406,0.09844,0.079045,0.08998,0.038507,0.005992,0.06591,0.082602,0.081086,0.098063,0.082167
0.090885,0.087471,0.097321,0.087679,0.053383,0.064327,0.003302,0.043738,0.096162,0.092279,0.082432,0.068875
0.098014,0.092522,0.097107,0.061366,0.042769,0.066822,0.002295,0.03221,0.086723,0.098814,0.086142,0.076894
0.090974,0.094465,0.099896,0.067765,0.046027,0.032357,0.007019,0.037993,0.071809,0.063479,0.095839,0.067839
0.098635,0.093527,0.099938,0.04843,0.047114,0.024507,0.004904,0.044417,0.070539,0.089778,0.099387,0.095461
