q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
2.650254,0.264632,6.447409,60.142311,67.999609,66.05726,90.65123,90.048164,30.048872,65.861575,61.040087,37.992033
2.003722,0.706873,6.184663,85.047817,61.45896,4.597364,94.821477,73.206417,49.362457,61.758291,26.293377,55.625402
1.112198,4.459193,1.107016,91.331078,18.058555,66.017152,68.887488,95.846228,51.906598,1.49387,82.846772,14.864253
2.498329,1.996438,4.212212,50.308837,37.076142,29.957657,94.979058,79.873321,92.145956,87.60264,5.298682,59.914527
4.289371,0.756638,1.110264,74.521565,12.680053,94.46302,8.824456,38.794914,68.350291,46.142107,45.361361,21.24877
2.655019,2.974753,2.468656,40.192138,75.804216,2.373289,85.460187,74.755678,81.481722,50.493477,13.091831,4.827662
4.866981,0.834564,2.382874,90.187792,58.418791,50.24436,17.261615,92.160619,20.578001,53.585101,33.435285,3.564059
0.909441,0.593669,4.630819,16.543642,77.608849,20.36119,83.196582,58.591851,79.156649,50.977454,46.220448,30.840422
6.859719,0.552244,1.681472,98.344763,83.119181,57.565376,52.664488,47.278716,71.81182,85.414824,26.566627,0.770609
1.113668,1.583743,6.38078,19.301223,39.111706,39.94932,92.671587,9.775915,82.944416,95.861681,60.480028,40.383502
2.99604,1.786806,4.439074,78.651622,94.584501,50.657195,51.250614,65.280848,72.622185,80.006265,51.339828,7.909825
0.478594,2.041737,6.657194,50.679178,3.665386,49.763029,69.772005,85.620674,55.143938,87.759938,22.515805,65.502889
0.708664,2.539725,3.735458,63.962527,32.578573,57.678518,83.602742,51.106674,59.622472,17.299219,78.198749,29.873204
3.419337,0.306591,3.043115,5.372802,40.277523,56.942675,10.453615,21.393845,94.710684,93.557245,11.919418,10.041331
0.400184,1.713291,1.829556,17.829877,53.434403,41.446313,45.359255,74.208506,97.433087,35.08509,36.567278,22.608015
5.66336,1.843572,0.631996,39.614604,74.554116,93.671996,63.158507,79.148007,88.262873,85.734381,25.719287,22.557305
6.042224,0.329398,3.14581,75.852159,76.24492,73.299928,62.492198,30.534796,80.860627,84.376749,52.615326,1.420189
1.344958,2.380971,2.557268,78.419169,28.278634,13.982228,9.279331,63.406186,61.588441,48.923345,35.342239,8.077255
6.331293,0.428307,4.469631,73.76473,19.214115,95.588089,49.871644,27.097751,72.440703,97.271709,41.390378,40.087512
1.677105,1.061471,4.407668,36.538996,70.90987,73.42423,99.61358,62.068457,8.239441,55.285298,96.289707,2.061645
3.369391,0.418552,5.867776,58.237525,49.650875,66.971604,67.738352,83.650725,96.697307,93.408193,46.324405,46.923702
4.105938,0.742482,1.357534,14.143778,43.676434,58.270731,30.748022,46.435287,57.672589,85.848551,0.384328,7.299897
4.082974,1.246764,2.097921,73.126108,33.590756,34.770918,54.073013,30.629367,74.977553,40.161146,12.819876,43.248786
2.817366,0.711423,2.413331,97.67853,17.833922,21.551158,25.575982,44.550799,25.093874,19.693275,30.546376,16.589549
1.087394,0.645661,3.272591,30.906787,12.875223,24.141397,78.73616,67.504816,19.01375,25.378747,13.573493,44.899045
2.590998,0.912903,0.887801,61.506295,23.342958,50.008871,27.642989,79.868942,90.823557,8.662711,55.426717,40.159346
1.080877,0.357349,3.627021,48.190178,18.57748,93.213969,46.167121,58.094007,33.338484,26.711086,81.953339,37.035873
3.627818,0.617711,6.368267,52.642263,14.783766,77.299759,94.874627,63.990382,96.711484,89.445027,15.664848,95.601181
1.91908,2.675301,4.185206,97.709398,36.069694,55.670972,72.917643,59.078417,51.407772,52.075738,71.044202,16.665857
4.050135,0.657682,4.305195,72.192985,37.492976,92.059963,73.880424,28.212163,54.878277,74.242227,40.686801,31.403623
0.456229,0.330229,7.254194,43.981342,19.836512,31.230428,35.40183,88.810415,93.423048,81.992365,18.299725,65.6893
7.144138,0.067671,2.11854,80.748822,34.467557,74.136878,87.022706,16.660027,67.639016,70.202453,19.937253,38.551824
2.481377,2.540162,1.288153,56.318738,33.469618,10.90804,93.971387,80.309745,15.167575,18.041353,2.427496,24.28476
5.094517,0.795531,1.947945,61.871677,45.468464,31.41726,44.125135,24.389475,70.766237,73.742424,2.18014,16.312223
0.248941,3.851134,5.097652,56.729877,5.408947,94.199936,56.15702,79.069257,56.428014,91.350676,98.289064,4.689928
2.271617,2.799323,3.31187,19.635055,4.647122,82.931184,18.720883,7.691953,80.139152,98.912612,31.63313,0.447104
6.156165,1.177285,4.03441,97.390788,54.63239,70.253917,67.233761,12.537311,51.684939,68.621319,60.510554,3.611167
2.393849,1.121052,4.368871,85.175221,93.156741,24.809031,75.245448,55.021665,71.462729,49.155894,71.296358,4.155141
0.28874,1.444789,4.714549,76.721982,41.292756,57.02817,1.499007,98.431903,49.927564,49.003479,91.439188,9.102461
3.344634,0.358202,4.122357,83.076467,18.107088,82.751386,19.582412,5.329999,85.169129,65.52745,82.956934,33.922943
4.89378,4.279623,0.208317,69.357082,31.525485,86.042087,69.017288,93.740893,91.502303,68.628239,19.823841,30.711594
5.680309,0.986463,0.065008,83.254991,28.44586,66.604694,35.722796,66.321492,47.396382,42.398564,2.553165,29.664657
1.072874,2.152665,1.984235,78.752975,22.731685,73.656561,51.539573,62.17465,81.893545,6.402224,99.161214,20.923428
1.52905,1.999809,7.007428,73.904882,15.732405,67.569921,75.497729,40.733166,81.246881,94.222508,89.512904,23.041545
3.717879,0.252208,7.843276,86.745789,61.493735,84.578928,66.158247,91.108063,95.629361,81.436226,80.883864,45.073904
4.44294,1.601792,2.175968,53.563314,52.397805,64.337664,73.32069,25.374573,50.277618,58.605181,55.492799,7.713068
2.110365,0.149522,4.368747,75.439374,49.039282,92.184655,74.16517,94.095768,66.681469,24.883064,91.091417,51.172265
1.005879,0.507655,6.782497,35.837372,38.785403,30.553881,63.805147,2.996873,79.796053,85.459547,56.693877,27.831716
2.440858,0.492675,4.832262,69.536257,63.921086,46.714809,79.769016,56.763492,27.495296,51.16635,77.382813,2.639337
1.742763,1.581629,3.656126,39.261368,94.99756,69.621401,96.318277,81.498805,67.239982,67.559747,98.243671,0.244633
0.325287,2.544434,6.014431,67.195646,0.422706,24.34226,2.818859,42.145062,56.737353,95.690493,37.225033,3.092628
0.342903,1.695345,4.612482,66.50754,38.573575,1.872668,38.679782,84.506584,70.125583,33.839188,35.749237,56.61212
3.983919,1.150065,2.727313,79.840409,27.641188,1.719221,77.294373,33.198159,7.081767,27.731053,11.471003,14.459596
1.245064,5.88315,1.807783,46.552165,4.139795,29.632928,78.221285,27.563462,79.385986,67.185496,20.710563,12.069175
3.395889,2.293502,3.079299,79.776377,28.798078,27.047013,85.789149,51.449152,98.077054,54.507645,29.927802,16.523869
1.208811,3.807157,0.821469,67.782015,31.000696,70.323087,67.485893,74.067966,28.533005,13.479944,69.270923,3.804017
1.844748,0.91281,1.190848,14.034137,57.424029,97.532698,63.427401,65.635473,61.899803,30.323391,88.731614,8.203044
0.959596,0.514508,4.832733,27.045684,13.67293,73.635328,45.970787,49.88791,65.455453,69.18423,49.396211,53.770814
