q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
7.5e-05,0.000333,0.000289,0.009416,0.022644,0.006439,0.001942,0.047626,0.006219,0.017173,0.000256,5.6e-05
0.000243,3.3e-05,0.000113,0.006323,0.052396,0.004875,0.009008,0.066762,0.00988,0.017317,0.000372,0.000128
0.000225,0.00016,0.000287,0.015193,0.002386,0.00849,0.002085,0.015982,0.001197,0.017453,0.000175,0.001623
0.000131,0.000286,0.000283,0.011358,0.014426,0.00626,0.005722,0.031096,0.001363,0.015864,0.000521,1.7e-05
0.000224,0.000114,0.000204,0.011498,0.009344,0.005175,0.0018,0.019845,0.002787,0.015902,8e-05,1.9e-05
0.000238,2.9e-05,0.000355,0.012998,0.005668,0.004411,0.00157,0.012661,0.003645,0.012889,0.001103,0.000253
0.000358,6.8e-05,0.000244,0.002776,0.023125,0.006123,0.01965,0.023897,0.005658,0.01403,0.000966,7.5e-05
0.000124,0.000258,0.0001,0.003946,0.016462,0.001786,0.019478,0.018044,0.012425,0.016201,8.8e-05,0.000412
0.000244,9.5e-05,0.0003,0.011205,0.058387,0.004545,0.000172,0.07373,0.003727,0.016054,0.000744,2e-05
0.000289,0.000115,0.000227,0.009947,0.020299,0.009509,0.001702,0.053875,0.000714,0.015929,0.001234,0.000511
0.000221,6.9e-05,0.000363,0.009174,0.047242,0.009192,0.000915,0.059024,0.003215,0.014482,0.000511,0.000192
0.000341,2.3e-05,0.000385,0.014632,0.018074,0.001542,0.00088,0.041295,0.009294,0.016299,0.000132,0.000127
0.000156,0.000123,0.000246,0.01196,0.032911,0.00106,0.000396,0.077006,0.006516,0.013582,0.000265,0.000556
0.00018,0.000284,0.000175,0.00557,0.048556,0.000924,0.002893,0.093598,0.026534,0.017849,0.000196,0.000173
0.000236,0.000213,0.000158,0.003739,0.017648,0.000983,0.015252,0.025386,0.010067,0.017851,0.000191,0.00064
0.000131,0.000177,0.000233,0.010698,0.022167,0.003013,0.002668,0.05394,0.004842,0.015549,0.00138,0.000478
0.000348,0.000108,0.000313,0.015804,0.011631,0.006548,0.001375,0.035803,0.001327,0.015034,0.001074,0.000173
0.000367,4.8e-05,0.000187,0.003636,0.031269,0.005108,0.007339,0.037852,0.003194,0.015685,0.000407,0.000606
0.000307,8.8e-05,0.00029,0.001026,0.040261,0.00246,0.015132,0.060191,0.009713,0.013977,0.000919,0.000238
0.000356,9.5e-05,0.000179,0.004366,0.013733,0.001961,0.01689,0.00795,0.016186,0.017682,0.001719,0.000434
0.000171,0.000181,0.000164,0.006409,0.019394,0.001052,0.002481,0.034137,0.0189,0.020887,0.000437,0.000169
0.000308,3e-05,0.000232,0.007123,0.021024,0.000768,0.003551,0.030839,0.017782,0.015932,0.000422,4.4e-05
1.3e-05,0.000584,0.000293,0.000623,0.048109,0.001667,0.019599,0.072954,0.014247,0.015927,0.000367,0.00081
0.000303,7.4e-05,0.000211,0.001749,0.051047,0.006688,0.01711,0.078266,0.005364,0.014434,0.000174,0.00027
0.000352,4.4e-05,0.00041,0.000363,0.027635,0.001204,0.015599,0.027411,0.009873,0.014938,2.2e-05,0.000229
9.8e-05,0.00023,0.000173,0.001486,0.023146,0.002299,0.03306,0.033556,0.011527,0.013018,0.000443,0.00066
3e-06,0.000402,0.000225,0.002669,0.063322,0.004318,0.026416,0.098958,0.004192,0.014778,0.000499,0.000101
0.000431,1.4e-05,0.000288,0.004316,0.064228,0.00582,0.006749,0.097613,0.00452,0.012711,0.000385,0.000665
0.000392,3e-06,0.000203,0.004217,0.042737,0.00736,0.01441,0.08528,0.001222,0.01328,0.000127,0.000913
0.00038,1e-05,0.000324,0.011369,0.018246,0.007866,0.00066,0.044214,0.00089,0.016647,0.000401,0.000406
0.000225,0.000131,0.000381,0.012136,0.006339,0.005685,0.001309,0.018853,0.002777,0.01382,0.000129,0.00018
0.00018,0.000174,0.000266,0.011362,0.021942,0.003454,0.001201,0.031529,0.008453,0.017469,0.000529,8.8e-05
0.000438,9.7e-05,0.000386,0.006889,0.065822,0.003777,0.005621,0.091001,0.010489,0.019127,0.000354,4.2e-05
0.000355,5.6e-05,0.000215,0.002133,0.017431,0.003939,0.013589,0.019642,0.00584,0.01459,0.000103,6.9e-05
0.000397,4.8e-05,0.000214,0.001637,0.015982,0.001023,0.012584,0.013628,0.019036,0.016216,4.3e-05,0.000178
0.000213,0.000261,0.000232,0.001273,0.033663,0.000849,0.021176,0.039027,0.014223,0.012824,0.000226,0.001139
